,timestamp,tvl usd value,date
179,1689562800,25379091.91275172835866019909128892,2023-07-17 06:00:00
180,1689559200,25418759.6337034957961316344700613,2023-07-17 05:00:00
181,1689555600,25501401.0424432272378072153787308,2023-07-17 04:00:00
182,1689552000,25327407.00858732113308718199646818,2023-07-17 03:00:00
183,1689548400,25351528.55404853284131927818442522,2023-07-17 02:00:00
184,1689544800,25041569.30897002025274789539083471,2023-07-17 01:00:00
185,1689541200,25286943.0567809034471069079163071,2023-07-17 00:00:00
186,1689537600,24970462.3754768163645700913951921,2023-07-16 23:00:00
187,1689534000,25471500.26589664055864236176654368,2023-07-16 22:00:00
188,1689530400,25475964.88332481986857981507936204,2023-07-16 21:00:00
189,1689526800,25371561.28113440693146764997014332,2023-07-16 20:00:00
190,1689523200,25401028.36887829437138688903132027,2023-07-16 19:00:00
191,1689519600,25477386.02371271658958198930332287,2023-07-16 18:00:00
192,1689516000,25436489.8827524016265222783658625,2023-07-16 17:00:00
193,1689512400,25686512.00659619086706000564025192,2023-07-16 16:00:00
194,1689508800,25648426.31039762875635419901512651,2023-07-16 15:00:00
195,1689505200,25711517.09621683336613585768966697,2023-07-16 14:00:00
196,1689501600,25680997.94750482600275906791865214,2023-07-16 13:00:00
197,1689498000,25853760.39495260037129186313210206,2023-07-16 12:00:00
198,1689494400,25975884.52337384991816234402841025,2023-07-16 11:00:00
199,1689490800,26075809.02784731279085120397299683,2023-07-16 10:00:00
200,1689487200,26038819.23236452187376362813039193,2023-07-16 09:00:00
201,1689483600,26100569.44895785066966430097413248,2023-07-16 08:00:00
202,1689480000,25964211.414045157988762561812592,2023-07-16 07:00:00
203,1689476400,26045391.56970630754944738357319976,2023-07-16 06:00:00
204,1689472800,25861143.14981798892897523175303186,2023-07-16 05:00:00
205,1689469200,25727310.60316056733045068432880066,2023-07-16 04:00:00
206,1689465600,25820120.64161242616345816647608238,2023-07-16 03:00:00
207,1689462000,26074768.04743472730584677070655946,2023-07-16 02:00:00
208,1689458400,26155859.811046181576890911831966,2023-07-16 01:00:00
209,1689454800,25964311.28627467558297953551505336,2023-07-16 00:00:00
210,1689451200,26081028.70972721094399011101995862,2023-07-15 23:00:00
211,1689447600,25990318.58211389522253138978038795,2023-07-15 22:00:00
212,1689444000,25915194.1959571973024298506696879,2023-07-15 21:00:00
213,1689440400,26026073.31560957877899814308081754,2023-07-15 20:00:00
214,1689436800,25894563.3382702176608184334581216,2023-07-15 19:00:00
215,1689433200,25914901.12002032825612948380701853,2023-07-15 18:00:00
216,1689429600,26109499.4138068628811155159712207,2023-07-15 17:00:00
217,1689426000,26108740.44124342148855784512154422,2023-07-15 16:00:00
218,1689422400,25925803.89359937848744077001308762,2023-07-15 15:00:00
219,1689418800,25849390.28179036746487112425404759,2023-07-15 14:00:00
220,1689415200,25836833.85978189466780106398361791,2023-07-15 13:00:00
221,1689411600,25839901.8765580987820514039284076,2023-07-15 12:00:00
222,1689408000,25909789.03595583471089214179005037,2023-07-15 11:00:00
223,1689404400,25930805.38928507440937189649523183,2023-07-15 10:00:00
224,1689400800,26171314.98513685749225717218624203,2023-07-15 09:00:00
225,1689397200,26138383.68881244873705092830505933,2023-07-15 08:00:00
226,1689393600,25982565.89000140882405662362384529,2023-07-15 07:00:00
227,1689390000,26046356.04983202615006464157801812,2023-07-15 06:00:00
228,1689386400,26014633.39941535641711440971866235,2023-07-15 05:00:00
229,1689382800,26127966.16830649298556754459850348,2023-07-15 04:00:00
230,1689379200,26096224.58070661534826472996290721,2023-07-15 03:00:00
231,1689375600,25885806.6373837914420811631804374,2023-07-15 02:00:00
232,1689372000,26042434.23790789371272505316168339,2023-07-15 01:00:00
233,1689368400,25850951.89598764232499260529503743,2023-07-15 00:00:00
234,1689364800,26257915.30901597312236656666700927,2023-07-14 23:00:00
235,1689361200,26160152.23199649199634269094903103,2023-07-14 22:00:00
236,1689357600,26021087.5473344170880878033560758,2023-07-14 21:00:00
237,1689354000,25304082.85707390605479872664012341,2023-07-14 20:00:00
238,1689350400,24965948.23813628929076010586332804,2023-07-14 19:00:00
239,1689346800,25004086.46299417382114724007111917,2023-07-14 18:00:00
240,1689343200,24862405.00398052443058541432829481,2023-07-14 17:00:00
241,1689339600,24846000.87915912498958385045274757,2023-07-14 16:00:00
242,1689336000,24986433.71597892488144227019254658,2023-07-14 15:00:00
243,1689332400,25058818.56498107462101472708895223,2023-07-14 14:00:00
244,1689328800,25035361.03013101182666747585882626,2023-07-14 13:00:00
245,1689325200,24861338.93218646819441392478774558,2023-07-14 12:00:00
246,1689321600,25046010.8096038644462152218527067,2023-07-14 11:00:00
247,1689318000,25177583.51414910636444807387488459,2023-07-14 10:00:00
248,1689314400,24938581.10615678388924984469008305,2023-07-14 09:00:00
249,1689310800,24943428.63691714228313213605527325,2023-07-14 08:00:00
250,1689307200,24851997.39362653214528680571285603,2023-07-14 07:00:00
251,1689303600,24535700.74352143511828810814933816,2023-07-14 06:00:00
252,1689300000,24627122.18801478814992566572957999,2023-07-14 05:00:00
253,1689296400,24604064.89876647575350192399639802,2023-07-14 04:00:00
254,1689292800,24562476.51851453229961434211890256,2023-07-14 03:00:00
255,1689289200,24630033.04247337221653801494169328,2023-07-14 02:00:00
256,1689285600,24883844.82803607161027974096363234,2023-07-14 01:00:00
257,1689282000,24856879.55263740446351339628053599,2023-07-14 00:00:00
258,1689278400,25295016.32444717377277224871624024,2023-07-13 23:00:00
259,1689274800,25316538.91123412256974955643552899,2023-07-13 22:00:00
260,1689271200,25173236.88451499921447283452321881,2023-07-13 21:00:00
261,1689267600,24291457.70186134964947710741878697,2023-07-13 20:00:00
262,1689264000,25200196.43438767986794765085461298,2023-07-13 19:00:00
263,1689260400,26706108.80644150250685395286880421,2023-07-13 18:00:00
264,1689256800,28100060.39975657561368029941446452,2023-07-13 17:00:00
265,1689253200,28017323.27911846798990969415342605,2023-07-13 16:00:00
266,1689249600,28166440.74131806758162577692401148,2023-07-13 15:00:00
267,1689246000,28172754.43442517009390676235372214,2023-07-13 14:00:00
268,1689242400,28416806.53511849403393998471009259,2023-07-13 13:00:00
269,1689238800,28267367.51052459173998493053002111,2023-07-13 12:00:00
270,1689235200,27921634.05528417271373824196043646,2023-07-13 11:00:00
271,1689231600,27893791.20176419331470655847266458,2023-07-13 10:00:00
272,1689228000,27834538.58845238758539741754224647,2023-07-13 09:00:00
273,1689224400,27755393.66193404513051014538057291,2023-07-13 08:00:00
274,1689220800,27791299.10155490551302943658239109,2023-07-13 07:00:00
275,1689217200,27674839.5482064189803012762607547,2023-07-13 06:00:00
276,1689213600,27553177.56062896404308572694829707,2023-07-13 05:00:00
277,1689210000,27459296.63742364156044502627198734,2023-07-13 04:00:00
278,1689206400,27558026.88608151551096023094078786,2023-07-13 03:00:00
279,1689202800,27691120.20455533315969507263535918,2023-07-13 02:00:00
280,1689199200,27654930.76525275878565603781807087,2023-07-13 01:00:00
281,1689195600,27558628.82025567384047582463800832,2023-07-13 00:00:00
282,1689192000,27406706.44741255948029766434673373,2023-07-12 23:00:00
283,1689188400,27298651.15470041379728010735686193,2023-07-12 22:00:00
284,1689184800,26975326.967413673040468616453625,2023-07-12 21:00:00
285,1689181200,26798571.27801800747512228839258599,2023-07-12 20:00:00
286,1689177600,27041563.78540051571515482474026749,2023-07-12 19:00:00
287,1689174000,27483664.5620135079480483201490497,2023-07-12 18:00:00
288,1689170400,27297002.0372701790877878918140906,2023-07-12 17:00:00
289,1689166800,27477910.10941676808892898081983838,2023-07-12 16:00:00
290,1689163200,27578277.25355174009735374538693234,2023-07-12 15:00:00
291,1689159600,27391994.29337948365097460528007153,2023-07-12 14:00:00
292,1689156000,27397282.1794992772156191769291982,2023-07-12 13:00:00
293,1689152400,27355585.55941447211974208179873855,2023-07-12 12:00:00
294,1689148800,27427639.24650073815285266309487981,2023-07-12 11:00:00
295,1689145200,27328189.01836788078756799436126933,2023-07-12 10:00:00
296,1689141600,27477427.9636724467483049532052459,2023-07-12 09:00:00
297,1689138000,27588674.08001633598162683046391473,2023-07-12 08:00:00
298,1689134400,27632081.44831828213505232782855707,2023-07-12 07:00:00
299,1689130800,27641970.15278563806150431757516892,2023-07-12 06:00:00
300,1689127200,27686755.98109647505970273564074805,2023-07-12 05:00:00
301,1689123600,27781447.09476406609122577910661715,2023-07-12 04:00:00
302,1689120000,27815817.26387229007969014803249165,2023-07-12 03:00:00
303,1689116400,27839192.37064047608286428168542158,2023-07-12 02:00:00
304,1689112800,27749593.08151292380592261760468178,2023-07-12 01:00:00
305,1689109200,27885126.88736875858926793281138511,2023-07-12 00:00:00
306,1689105600,27936496.96180967209406864041469559,2023-07-11 23:00:00
307,1689102000,28064200.57132097576344983595151478,2023-07-11 22:00:00
308,1689098400,28077966.73741489167575225895997485,2023-07-11 21:00:00
309,1689094800,28073217.50784800023889748518912918,2023-07-11 20:00:00
310,1689091200,28122800.83283449954964440677896727,2023-07-11 19:00:00
311,1689087600,28246989.2857670351863757882163417,2023-07-11 18:00:00
312,1689084000,28078329.0276967229274101667964548,2023-07-11 17:00:00
313,1689080400,28200309.16290180604955138429123861,2023-07-11 16:00:00
314,1689076800,27996191.5694091711996110232331794,2023-07-11 15:00:00
315,1689073200,28123952.57898374068147278635137052,2023-07-11 14:00:00
316,1689069600,28099932.12443381945777127827518105,2023-07-11 13:00:00
317,1689066000,27956424.48247905553259355980064613,2023-07-11 12:00:00
318,1689062400,27585598.52521722214018690493198042,2023-07-11 11:00:00
319,1689058800,27516315.1052494197315503028476944,2023-07-11 10:00:00
320,1689055200,27484605.23764942815525013157541981,2023-07-11 09:00:00
321,1689051600,27558363.73092787408164987257853215,2023-07-11 08:00:00
322,1689048000,27453105.74120870486639682158622412,2023-07-11 07:00:00
323,1689044400,27549074.09453279959646816100966734,2023-07-11 06:00:00
324,1689040800,27540787.70649569233677828797126257,2023-07-11 05:00:00
325,1689037200,27418771.12822345430278661048652081,2023-07-11 04:00:00
326,1689033600,27282856.40534656763477691819133764,2023-07-11 03:00:00
327,1689030000,27160375.50401295854333036488275105,2023-07-11 02:00:00
328,1689026400,27315904.47218447673414114501357305,2023-07-11 01:00:00
329,1689022800,27420458.56027495475784498008159808,2023-07-11 00:00:00
330,1689019200,27604594.5670686528685079843750244,2023-07-10 23:00:00
331,1689015600,27082602.32341062419504491321077408,2023-07-10 22:00:00
332,1689012000,27096292.77666940770143100315248744,2023-07-10 21:00:00
333,1689008400,27736863.82879198200362170197149902,2023-07-10 20:00:00
334,1689004800,27468398.55289428754159103788594463,2023-07-10 19:00:00
335,1689001200,27413774.86925451606982360162388843,2023-07-10 18:00:00
336,1688997600,27491301.18120543014216861132871895,2023-07-10 17:00:00
337,1688994000,27726782.95777016703801332629603357,2023-07-10 16:00:00
338,1688990400,27616744.85730897782568295002997818,2023-07-10 15:00:00
339,1688986800,27191053.32624527804825105191049013,2023-07-10 14:00:00
340,1688983200,27127892.49853992577123579870514221,2023-07-10 13:00:00
341,1688979600,27123172.99930233583189983324200704,2023-07-10 12:00:00
342,1688976000,27289406.66026963075579902872895764,2023-07-10 11:00:00
343,1688972400,27369706.10242197580421658635459109,2023-07-10 10:00:00
344,1688968800,27366582.79218784096429243446153693,2023-07-10 09:00:00
345,1688965200,27356921.65076880551691795713961561,2023-07-10 08:00:00
346,1688961600,27189878.36385857900857157421440319,2023-07-10 07:00:00
347,1688958000,27132405.21923576988271763806507673,2023-07-10 06:00:00
348,1688954400,27029703.47561297012468969682257555,2023-07-10 05:00:00
349,1688950800,27378572.84007561913316800151300166,2023-07-10 04:00:00
350,1688947200,27425484.28302092428150879054250487,2023-07-10 03:00:00
351,1688943600,27386131.42031201990584710695901323,2023-07-10 02:00:00
352,1688940000,27205764.20275118754787051296275741,2023-07-10 01:00:00
353,1688936400,27259879.23245374476403724818606147,2023-07-10 00:00:00
354,1688932800,27190778.53334318735860954737147206,2023-07-09 23:00:00
355,1688929200,27358446.74546040817772849104857625,2023-07-09 22:00:00
