['N', 'date', 'time', 'timestamp', '1000', '50 000', '200 000', '300 000', '400 000', '500 000']
[148, '2023-07-24', '04:56:07', '1690174567.307724', 0.0005348013553543448, 0.11807387145645976, 0.32004201729333204, 0.21340622207605975, 0.5521685548136901, 0.3866211597012068]
[149, '2023-07-24', '05:10:40', '1690175440.127306', 0.0005347029326076075, -0.03663306823617063, 0.08325108382778978, 0.23177055595226648, 0.3248333421027212, 0.40495361577873723]
[150, '2023-07-24', '05:58:40', '1690178320.671337', 0.0005349205570680401, -0.07734804653037486, 0.042584898465747756, 0.2377438947188324, 0.28426548088553716, 0.4156753573592624]
[151, '2023-07-24', '06:13:46', '1690179226.055314', 0.0005349586237175322, 0.10707012020994, 0.21775514205430113, 0.23064449503128515, 0.32278449881201254, 0.4085886198409554]
[152, '2023-07-24', '07:01:12', '1690182072.207174', 0.0005350162357246598, 0.09631221869555873, 0.20700916068847164, 0.23513476897502983, 0.3120498285117179, 0.47015428316869645]
[153, '2023-07-24', '07:16:55', '1690183015.444019', 0.0005353870711242849, -0.32711838008467, -0.1383406862005785, 0.16598482324229735, 0.23363384113575592, 0.4011672363344303]
[154, '2023-07-24', '08:03:42', '1690185822.139698', 0.0005335703816122803, 0.013314240650828424, 0.2014513690915578, 0.235411104714359, 0.5721637026638007, 0.43841062263756214]
[155, '2023-07-24', '08:20:12', '1690186812.559278', 0.0005337912456853285, 0.1584260418727581, 0.22758395079918614, 0.19411493422077797, 0.3163276488425453, 0.3971984809842297]
[156, '2023-07-24', '09:23:41', '1690190621.00791', 0.0005348893797762299, 1.5754719422838406, 0.23837951489696252, 0.25940817914370484, 0.2835821312235538, 0.3788443774950707]
[157, '2023-07-24', '10:08:47', '1690193327.223297', 0.0005410016620566364, 0.4507562131058904, -0.9016154227681596, 0.4260161462628531, -0.855896267580917, -0.7595454415733087]
[158, '2023-07-24', '10:27:05', '1690194425.183332', 0.0005409287896668654, 0.014249999108741918, 0.24993861868644274, 0.4394286635827882, 0.46384918551520116, 0.6134897712794327]
[159, '2023-07-24', '11:11:20', '1690197080.095331', 0.0005399792789289867, 0.18975839332671285, 0.4250333006388587, 0.3630272062874269, 0.6385683829601589, 0.7879462995048669]
[160, '2023-07-24', '11:30:19', '1690198219.536592', 0.0005395505437726306, 0.16102538600749483, 0.3163422154949558, 0.4421374143574184, 0.4601209769404022, 0.5761235553769808]
[161, '2023-07-24', '12:14:00', '1690200840.628046', 0.0005407232151320201, -0.055966900316576584, 0.09968749828216517, 0.2503776493312415, 0.24377875174079122, 0.36003345280595056]
