,timestamp,tvl usd value,date
282,1689793200,7379318.182340839619345106406684579,2023-07-19 22:00:00
283,1689789600,7363269.398285869047683172699526175,2023-07-19 21:00:00
284,1689786000,7460215.293716416105412198021622208,2023-07-19 20:00:00
285,1689782400,7423340.057535474925010394484036532,2023-07-19 19:00:00
286,1689778800,7381538.774325277394297438730191037,2023-07-19 18:00:00
287,1689775200,7452451.229984384405496449232924406,2023-07-19 17:00:00
288,1689771600,7435801.350832258067682222785375089,2023-07-19 16:00:00
289,1689768000,7428300.041384514080955757583179569,2023-07-19 15:00:00
290,1689764400,7389014.730895095332551221081487632,2023-07-19 14:00:00
291,1689760800,7388694.183669590513535111661818903,2023-07-19 13:00:00
292,1689757200,7387751.103614411084057648619675346,2023-07-19 12:00:00
293,1689753600,7426458.192110118782842060371619281,2023-07-19 11:00:00
294,1689750000,7352588.141287532876489699082719376,2023-07-19 10:00:00
295,1689746400,7331151.805277207532054626593599328,2023-07-19 09:00:00
296,1689742800,7293519.63781459291370574804777726,2023-07-19 08:00:00
297,1689739200,7275920.55169129550503997781211447,2023-07-19 07:00:00
298,1689735600,7384262.797016755848031113708400682,2023-07-19 06:00:00
299,1689732000,7375254.278254301579850390467473056,2023-07-19 05:00:00
300,1689728400,7357981.858964449771569303469835998,2023-07-19 04:00:00
301,1689724800,7317821.588160775644293189194792951,2023-07-19 03:00:00
302,1689721200,7383946.620861664996139677008533028,2023-07-19 02:00:00
303,1689717600,7507675.248503877311345873594957412,2023-07-19 01:00:00
304,1689714000,7429918.536747713316436315010539679,2023-07-19 00:00:00
305,1689710400,7434271.452252807844053819218308481,2023-07-18 23:00:00
306,1689706800,7445325.718086226354838271574130664,2023-07-18 22:00:00
307,1689703200,7375552.316701621649956332527317663,2023-07-18 21:00:00
308,1689699600,7265003.756243766731141944084477999,2023-07-18 20:00:00
309,1689696000,7282650.092378480293577876338400506,2023-07-18 19:00:00
310,1689692400,7240666.175979787550625168842065611,2023-07-18 18:00:00
311,1689688800,7228826.280427739132712594711408209,2023-07-18 17:00:00
