['N', 'date', 'time', 'timestamp', '1000', '50 000', '200 000', '300 000', '400 000', '500 000']
[86, '2023-07-22', '08:17:57', '1690013877.523914', 1.2932537244184055, -0.3128045711420384, -0.2927316441850536, -0.5771136695781678, -0.536101373704156, -0.686608977318329]
[87, '2023-07-22', '09:03:50', '1690016630.75133', 1.29509542398209, -0.45565824704677027, -0.6193278864742808, -0.7203437433559827, -0.8021968994172113, -0.7872996145953124]
[88, '2023-07-22', '09:21:29', '1690017689.995264', 1.2908213723394666, -0.07210199486908664, -0.287265711232763, -0.4118926888454837, -0.4695312230045232, -0.45468310194576134]
[89, '2023-07-22', '10:07:30', '1690020450.804922', 1.313280741570861, -1.8132850405069973, -0.5069229496152303, -2.158987849684536, -0.6707179012641262, -0.8682020718476195]
[90, '2023-07-22', '10:24:57', '1690021497.44723', 1.3114766943037397, -0.11547625923361693, -0.3688570860610838, -0.6907386505547208, -0.5324270333940575, -0.7296399209479745]
[91, '2023-07-22', '11:28:00', '1690025280.319049', 1.3090070332929755, -0.10121715523281694, -0.3524253095238805, -0.5011264428270437, -0.43407651753193477, -0.7822292679804548]
[92, '2023-07-22', '12:13:57', '1690028037.151352', 1.3106587734275683, -0.22752755211506326, -0.47905268758348996, -0.5137091994624541, -0.6938044153166913, -0.8142297772728426]
[93, '2023-07-22', '12:30:54', '1690029054.971384', 1.3089903091706239, -0.0897497631499391, -0.3378838527226975, -0.31188824586496366, -0.5656215373862636, -0.6858935982573939]
[94, '2023-07-22', '13:16:41', '1690031801.904226', 1.3099537317592063, -0.16341625642479585, -0.4117329737719757, -0.3857182340339733, -0.7175656816779821, -0.8087250730741999]
[95, '2023-07-22', '13:33:38', '1690032818.17533', 1.3094387504581517, -0.02028415969040509, -0.3191735118411714, -0.5339501836910614, -0.677970647321942, -0.769094201282968]
[96, '2023-07-22', '14:19:18', '1690035558.297906', 1.3081548505413356, 0.07778536396436664, -0.22081092826724102, -0.4353770123740759, -0.6328850566924018, -0.8475993510851083]
[97, '2023-07-22', '14:36:03', '1690036563.212548', 1.3079329464832985, -0.13679837326513677, -0.3753760171994003, -0.4659957550739051, -0.6158145657204699, -0.83049243784005]
[98, '2023-07-22', '15:21:34', '1690039294.594544', 1.3132841848041377, -0.546495119739717, -0.786048873217041, -0.8770393700171155, -0.7875389152367518, -0.9253181945046265]
[99, '2023-07-22', '15:38:19', '1690040299.54062', 1.3121428912244641, -0.24396029500032057, -0.3891671580014844, -0.7402571157437308, -0.6999507356134558, -0.8376102794815949]
[100, '2023-07-22', '16:23:54', '1690043034.687371', 1.3101081218334978, -0.08850973896585401, -0.23349142642997833, -0.5840369411056514, -0.6508412073658718, -0.754045349509525]
[101, '2023-07-22', '16:40:49', '1690044049.299136', 1.307756551020923, 0.02042206248330558, -0.25874627602239286, -0.42960890058689927, -0.47017857616786785, -0.5731974726479336]
[102, '2023-07-22', '17:26:14', '1690046774.848659', 1.3081405013752, -0.008931408802780538, -0.28818170964494527, -0.45909449856549145, -0.5464512582232715, -0.7423220176433034]
[103, '2023-07-22', '17:43:05', '1690047785.727308', 1.3107345805951915, -0.006726918077831101, -0.28039209282485444, 0.001814149895452033, -0.7458376846649628, -0.9420968612819962]
[104, '2023-07-22', '18:28:32', '1690050512.191326', 1.3190462167892911, -0.640890038065308, -0.9162905796861196, -0.6322948094322243, -0.809251923757202, -0.8535589763798725]
[105, '2023-07-22', '18:45:28', '1690051528.095341', 1.317861434089615, -0.011664849748754591, -0.301603781960722, -0.6528389102448955, -0.7187038776566794, -0.7629711331678095]
[106, '2023-07-22', '19:30:56', '1690054256.671351', 1.316392901816302, 0.0997811291231443, -0.18983471549536546, -0.5406784520079526, -0.6792065264350384, -0.7631474164191019]
[107, '2023-07-22', '19:47:43', '1690055263.711295', 1.3158617482919608, -0.16583550267461078, -0.42688519205489683, -0.5334819628022274, -0.6385833087766741, -0.7224903293137857]
[108, '2023-07-22', '20:33:22', '1690058002.851254', 1.3152585325777113, -0.11991760432050569, -0.38084762362522895, -0.48739552841284706, -0.6791800450493213, -0.8019084196485693]
[109, '2023-07-22', '20:50:10', '1690059010.303328', 1.3153536715051959, -0.12843932979129136, -0.3698606686578074, -0.44915020585030163, -0.6864626506909275, -0.8091999028193015]
[110, '2023-07-22', '21:35:46', '1690061746.323743', 1.3153732677214391, -0.12993104916054676, -0.3713559847363541, -0.45064670318903666, -0.6487174835510245, -0.7914176838420275]
[111, '2023-07-23', '03:03:56', '1690081436.287284', 1.3307035103356435, -0.11396510687957573, -0.3031444372267771, -0.5886476917601584, -0.6578566146770015, -0.7981310987855039]
[112, '2023-07-23', '03:49:28', '1690084168.895358', 1.3297224194821886, -0.040153852376533905, -0.22919370604149947, -0.5144864669303644, -0.7366412036658403, -0.8395091452694601]
[113, '2023-07-23', '04:06:21', '1690085181.353131', 1.32847433756709, -0.09633174889614793, -0.3840962470730034, -0.5926914188701744, -0.6420894549459604, -0.7448608443551734]
[114, '2023-07-23', '04:51:51', '1690087911.205829', 1.3251472506953454, 0.15435370422400752, -0.1326901044694324, -0.34076286176600945, -0.7728743376867442, -0.9559322828779955]
[115, '2023-07-23', '05:09:02', '1690088942.945476', 1.3237227735721422, -0.25941632150185967, -0.5012210911278885, -0.5142974881583484, -0.6645477694067665, -0.8474089350665253]
[116, '2023-07-23', '05:54:11', '1690091651.168732', 1.324487360646601, -0.3173265239571208, -0.5592709608949775, -0.5723549108997901, -0.6346589733540497, -0.8168814335838164]
